61,84,979,12334,8050,2688,220480,25722,2682,2426
64,57,25947,13730,20414,18673,625257,160158,6070,4001
54,44,30847,18365,17084,19801,186413,177667,28923,15061
35,60,47914,351938,25051,14875,43573,18099,5722,3588
29,54,7543,4350,3032,2239,127918,40372,3013,3243
44,64,37453,39052,30878,37643,12302,19617,14647,6832
56,77,6576,53855,8326,20840,12546,14693,7307,4622
77,63,22209,42017,20655,22046,6300,14970,9342,7116
84,75,3322,153748,31129,24390,524639,72744,8181,6725
61,84,29397,175777,16587,9358,206945,33805,4483,5705
61,84,43190,4070,6838,16305,112565,11207,9439,2649
57,75,20309,19159,16614,25995,1113085,81468,7202,5410
64,60,8832,11993,16848,19469,800728,81455,14067,9413
80,44,20247,22550,22091,15212,95000,44178,16190,18519
80,44,7308,7910,2575,5198,323110,3872,4382,1730
74,60,24505,119845,7060,20071,26106,34638,14508,6966
63,66,19336,27177,7924,10052,218028,103424,6130,8310
67,61,20995,3769,21243,22871,27832,42913,5710,6435
63,56,18294,34545,30472,14968,4886,41089,15539,12029
54,44,84650,19365,21551,14080,564034,156625,10644,2449
53,56,5559,130512,34537,8611,41018,37043,1302,2196
37,66,9859,87627,33736,8339,45635,63115,5246,4287
24,61,6796,13483,7373,3072,644888,44926,3260,875
23,69,219071,26273,59206,16125,32984,87970,5918,5228
27,66,63572,46908,36842,13588,18237,37713,4800,4995
24,74,30102,117585,41619,6780,47594,30924,7379,4176
23,83,21600,93674,16722,7342,243124,69205,8209,4761
34,70,12999,23070,19649,14877,505709,72375,6069,1819
38,66,15628,78146,25078,23602,91497,95092,5381,3867
43,60,19937,60574,50180,8158,5145,28394,5252,3276
44,69,35815,155800,4475,10664,36937,22477,10026,5753
38,84,38701,77857,22336,9950,11908,29562,4691,6954
27,97,98834,87210,27947,8651,15469,16572,3067,5128
26,100,69428,70190,5784,11251,348392,21792,5711,2576
29,84,66425,50004,48584,40036,480846,443233,25549,15524
48,67,3880,3358,2291,9334,224761,17909,4607,1392
60,51,28183,14586,21117,15317,16894,51829,3982,2860
64,43,97907,23878,21159,19072,36455,71803,2654,5722
80,50,20266,10557,21263,14361,27986,22404,8095,4359
75,61,23480,13195,18119,11062,13650,6665,14387,4701
77,63,26190,19338,12800,14865,21827,42454,13113,3129
80,54,19903,4807,15862,10530,31074,38043,6022,3056
56,74,18638,172848,5834,6597,11524,27930,3716,1660
56,63,11413,7415,18070,13148,5649,30326,5002,3449
40,66,45954,2111,4204,2688,61784,38031,1583,1194
13,87,78593,15478,2798,1173,247853,17533,852,1638
20,80,107431,28057,21902,8469,64659,41169,8366,5288
20,83,18717,4305,15275,10649,27455,27124,21049,4369
26,90,119693,14535,26789,7792,53347,20705,7296,1738
57,69,2349,24671,28742,16666,16526,33029,16319,3811
66,69,15485,74175,10566,11260,84098,16729,7849,11703
56,77,50553,7902,13878,7579,49754,33230,25033,3200
57,74,43819,63301,17858,9961,52572,33999,7624,5080
47,84,77621,33853,29062,13996,23835,42544,4491,5425
47,81,63719,57150,27415,17498,73600,43902,5105,2236
54,77,30516,25699,19640,16475,302589,43496,13138,7412
57,80,62424,91401,17424,16411,47420,27994,2747,4093
50,80,24993,71673,5808,6109,18980,56590,5714,3704
44,84,141769,106416,43310,19903,457057,29849,5040,3032
26,96,129606,50929,21502,6092,61651,35316,7447,2781
