34,56,14289,20340,9594,10292,32775,82060,7430,1891
44,56,11601,13471,23354,22444,24685,40387,6996,4348
56,67,15072,8351,5159,14050,29304,37243,3727,4309
67,74,35893,11519,8462,9274,710021,20231,5355,1890
67,87,14565,44891,11290,7117,543073,20220,7160,9782
56,93,10958,17207,8426,6698,69563,25207,8040,2578
48,93,8162,34851,15233,13469,198106,79080,6433,1702
47,83,44117,6790,11251,16784,476844,100631,3860,2387
37,57,4860,7595,4234,5778,59751,135575,6207,1714
29,48,25905,7986,13489,12861,994800,148090,4138,3979
23,41,1335,3987,2151,2497,117478,25413,2794,540
3,41,8027,17224,5503,664,137475,63539,904,837
16,57,14061,22220,12188,5677,57466,36473,12872,1653
24,48,6922,5038,13141,13086,105543,133708,7693,3043
26,50,22365,20143,13227,12232,1505234,189720,6600,4487
47,50,23594,21794,11200,10435,1057211,117977,3989,6429
48,51,5368,29160,7216,6796,60115,32453,26180,3773
51,67,19234,17229,6715,9563,984405,44411,12579,5048
54,75,12744,4304,3190,3810,65989,35888,5029,2303
63,80,23343,9257,9983,12253,219308,36178,13873,2730
66,80,21223,16950,8041,10046,25568,27044,5343,2356
74,87,16607,17912,5362,11096,64445,12198,15734,3360
70,94,36613,11187,12859,4692,79876,31076,3560,2772
57,88,9414,72107,27032,12699,807969,225027,6500,3445
63,78,5472,7945,17473,9028,731953,23711,13378,4904
54,67,4448,4999,6088,2490,72907,16562,1934,836
60,57,4424,5336,1697,4057,145092,25650,3220,1257
63,56,5691,30058,7435,9545,310663,119405,13418,8070
51,56,8757,7090,8536,4468,67728,54060,11892,2294
51,57,19087,23460,20700,8371,42321,47615,13980,2883
50,70,12462,42731,11490,6791,129675,26616,15096,3541
56,74,5509,16386,8005,9633,149808,46468,8928,1819
64,84,21149,19863,8581,11719,47834,28977,6234,2496
69,67,1708,1101,934,5093,100063,28812,4130,669
83,63,12145,11380,14034,11901,52791,6614,6252,4790
80,63,14099,14556,7846,8732,83003,64144,5141,4746
67,53,11516,17865,20504,6140,1198766,87653,9470,4205
54,66,12276,1380,1307,1670,58058,34743,1854,576
38,54,11728,3841,9617,6098,214948,81312,3961,2572
44,61,37751,23692,19677,18367,799012,39678,5078,1312
53,74,37992,7323,3818,10467,47013,37571,5436,1741
60,83,31703,15247,4923,6278,21580,32939,14548,1291
63,88,10967,12158,5892,7335,11936,60238,5241,2670
63,88,28341,8621,12001,11152,98159,28456,3430,1519
67,87,33792,10610,5559,20325,206828,29913,6834,1767
70,77,12244,14399,13562,9082,22163,56278,16653,3264
80,81,14367,7728,12978,8118,63936,15725,17765,2780
80,70,1408,2402,2859,2166,288697,9891,4129,1081
83,67,19318,10753,18533,20356,32218,20569,11603,2107
91,69,15287,18116,19747,17213,53814,42419,3555,2552
81,69,25022,15633,16280,6493,188508,44144,11559,3179
84,81,8880,20655,5298,8876,27118,12814,7890,1869
69,84,17248,18465,8638,7126,44103,39656,7701,2648
61,81,13969,29553,18244,14070,10934,98246,3481,1759
57,80,22503,9297,4376,4970,44659,60418,14415,4308
57,75,26882,15591,2677,17036,98352,53018,7140,5899
57,77,21435,8799,11480,4560,38219,17471,16236,2101
56,84,33542,23972,7280,7864,279572,53772,3994,1870
69,87,14610,32946,15189,19070,156434,50706,4018,3217
61,88,12572,18190,3363,5986,82122,37340,10808,6272
