23,1,10479,20629,21020,9965,230489,95288,3714,670083
23,11,8089,4270,3788,1404,144472,17340,1410,159669
27,24,18790,10434,9664,3509,1215432,30313,3350,171957
34,44,36150,52710,17443,6493,261235,184079,5432,595363
47,54,2936,7404,5104,2626,355054,5179,1185,140320
70,50,1416,3321,681,3778,60229,13163,1061,130556
78,51,46378,10422,6906,8530,1587903,47764,2163,500329
100,48,14627,4842,7964,12818,96332,38013,3263,575386
93,34,4126,12247,13062,6093,985207,110361,2520,522824
90,37,12742,6482,5365,8477,230685,37413,3269,431121
88,34,31596,23569,7980,10998,1287639,75356,11056,455242
74,47,40888,24972,16204,8069,58329,24751,5585,452425
81,63,12762,5195,395,2418,61936,13371,2421,90473
64,66,30156,5241,18192,3893,368695,36232,9495,389085
75,67,46451,13539,19258,17103,65248,55626,4906,370288
66,61,14106,9915,6124,2471,204881,23737,1512,97449
67,56,34839,13360,8356,7925,342065,57820,1971,341577
88,60,38047,14911,10448,22863,45607,20013,4739,308302
74,56,19610,12925,9382,5649,329516,61078,4624,292171
94,50,600,23617,10584,19605,38430,36263,4156,285685
91,41,10816,5872,10976,6223,195906,60456,4968,307349
63,50,142075,5411,15910,7854,47379,49329,6940,281229
75,63,69124,30969,8534,17298,50569,21205,9135,274807
69,67,20957,4487,15336,8084,16487,15406,7797,255932
63,60,2885,6887,19095,5050,577036,95224,3599,231651
83,64,67079,17927,7658,13698,6630,2366,6594,254727
70,53,2979,6521,5115,1430,206566,12530,1752,62288
56,53,51094,26874,22106,11586,120011,87476,6694,202725
77,69,32273,14459,8531,16230,233659,38972,4996,227356
74,54,6846,40740,45150,9382,221125,23989,3990,184875
80,57,31649,13736,6422,9500,167606,45815,3386,176908
77,63,41896,31135,12644,5909,60884,31717,3008,176874
66,63,17856,15871,14279,6671,83118,33688,2994,191262
56,61,47059,18230,13157,10389,99397,107332,4638,173359
57,57,18936,20862,19223,11771,154440,58349,7940,142460
54,51,86303,6907,14683,9704,126877,123291,4454,171307
56,60,51910,27391,9895,11238,423943,23854,6027,160451
69,53,5954,10957,4747,12361,85663,64341,5128,129439
81,48,4824,21793,17334,27463,225243,71685,11642,134639
91,51,30261,39195,19368,10256,195484,52158,5080,192320
100,43,4900,16550,9692,7539,33445,9910,7645,147667
100,47,17956,9786,13778,13607,292958,48315,9629,149948
75,50,22070,22075,16695,6853,96048,137631,9048,137762
75,50,37670,5538,10578,6891,8933,30974,2236,129099
64,53,70622,29113,23506,17793,98864,40667,8172,118411
66,57,18403,6041,3419,8622,263163,22628,2946,120452
93,69,13344,28305,18293,11586,23284,5627,3652,88970
100,69,27683,3628,11713,7826,10508,14656,9976,99219
100,57,12972,11066,41975,10915,63076,22924,3420,94421
100,54,21281,13325,8161,7724,409169,63887,4176,106628
87,54,22559,19825,21209,5833,4544,17312,4779,90030
70,60,35080,35860,11592,5992,30571,22804,8509,88684
67,64,16523,3192,8311,6948,401494,20170,8153,101410
70,51,5679,6926,9298,14091,317997,110449,3912,95482
81,38,11077,5543,29919,13721,370087,52241,10615,117226
93,30,29117,1756,5608,8648,144146,30069,7658,81284
84,30,22481,17206,6904,8980,205624,56070,3533,91775
91,37,13432,13549,21407,19099,13586,91894,6520,96505
69,37,24397,9347,14156,8919,338068,164288,7105,45211
77,30,17777,4639,34962,8103,39731,12361,7508,85166
