35,64,30003,11920,3474,7152,796568,124208,25001,1088
34,63,53246,83103,21912,17328,1212172,317971,77893,5930
29,53,58503,9878,10587,8980,1061762,185385,8090,2375
37,63,69763,165513,21765,35089,2112910,197207,53659,17306
37,77,5451,57536,3741,9686,173330,644918,80425,6246
35,66,16234,7306,3777,6980,577426,49235,37564,1504
43,54,111700,11694,12253,9105,956886,168250,6259,2840
41,41,43157,14912,7486,7461,687416,294106,11029,3149
47,30,106277,87697,19368,16015,996676,161524,105940,12431
50,35,112728,34604,22678,10589,2014848,348308,119086,5678
50,47,78906,65684,23707,19116,733601,511643,33204,4546
50,54,69489,124457,175988,50984,2086423,1609416,52834,38407
40,40,10745,29207,22912,14639,1956359,942229,161289,5108
27,34,19004,15974,11417,4453,38569,127357,39975,1414
17,40,46168,27235,45695,8484,1705751,148907,36305,8125
23,40,173482,125072,97033,52446,2042761,703537,58365,12344
26,50,12488,14819,5144,3273,1017733,57898,22073,2010
29,44,14017,70115,17290,19606,1623906,297814,236662,7136
34,35,111907,27706,17689,22099,1128152,40482,17374,5477
24,26,38791,70922,22184,24458,1438080,173456,15756,9599
40,27,135736,42632,33061,18696,1605191,371951,58370,9257
63,38,146485,60520,30447,33939,1533696,309719,222371,15105
66,53,19874,60651,32944,27196,283938,279819,42479,5444
77,75,127343,45332,23072,11179,1586903,233078,18668,6782
67,75,35007,4572,5652,5972,241826,35688,16370,4924
50,77,14878,17516,10992,5038,611437,38057,40996,1520
43,69,8779,6923,1634,1569,147928,15155,3573,695
35,41,26415,48395,34122,16467,608517,500779,14628,4664
44,51,42253,14132,11661,27315,2202096,308669,32866,7345
60,53,72159,32893,14767,15573,384120,207189,233349,24185
64,50,13997,9360,11275,5337,795684,88014,11955,3622
70,66,327472,463304,82161,85477,2892782,572517,33121,24078
75,57,24319,5183,4954,4015,225644,96055,12146,2378
74,50,164883,92565,24061,34687,837130,611947,211370,18161
74,57,39392,55558,13555,34311,2916006,509031,214088,13207
61,50,108841,10665,35345,18800,2217374,217042,14336,10224
38,50,76347,32588,31053,21029,1963704,317087,26855,9980
24,50,185459,74671,36522,27004,2087678,473633,311740,8002
26,44,109899,83048,13344,15936,677098,241932,148761,18755
40,60,54597,45780,20405,19252,445850,369242,9436,3093
63,64,113689,11106,23655,19416,287556,306135,8225,9195
70,69,56349,34350,29148,17303,1029667,334427,253945,4199
70,67,25990,63207,47970,26436,1044356,252935,138198,4538
75,66,6439,18886,9406,1311,767103,31951,1600,2141
70,63,543118,335879,45949,64297,2155172,1226411,14541,36363
70,60,98343,156406,57332,14724,1733996,340756,260337,15438
64,66,184054,34655,78555,22438,1532253,124095,285584,8910
57,69,55441,47243,41118,11970,209717,274651,15804,6865
43,67,13714,9035,21327,12603,964550,245570,12600,4493
35,69,8096,5434,48748,7199,1120954,64328,49163,3314
41,67,217984,87309,117492,157727,770226,1319319,761195,41639
51,66,141026,62161,70890,68998,2787398,846635,100319,30375
66,75,23217,3554,4580,5270,1700186,40062,5595,1265
75,81,66878,65829,40899,26879,1178844,334783,96754,17649
75,78,22993,13111,11432,11337,418575,88636,63442,3613
75,74,10505,2209,1352,1064,65074,7113,1681,437
74,63,2443,3091,1588,1321,155202,7586,1308,587
88,57,55716,43907,23943,29366,2344320,187236,60422,6851
100,54,2399,1631,2017,890,99275,3071,9432,426
97,64,99184,89844,58932,71101,801140,1396185,99646,17643
