34,53,18051,3410,12808,1827,1333828,49494,8254,9081
27,56,11552,14169,9824,2215,616708,85920,2984,10103
24,40,4476,1848,1114,664,407858,38798,814,2269
8,27,31002,3145,2739,3239,696437,48629,24905,11165
1,38,6060,2171,959,855,91198,31503,2826,2499
7,40,3620,1595,649,746,663022,19292,313,3489
14,40,32897,138084,46924,16859,1604052,580868,24012,64739
20,53,46827,4448,3649,5216,527103,438245,31884,9561
23,50,27712,4373,19457,32058,1997072,455814,61408,61400
26,60,3668,3979,1039,1238,570481,15182,2119,2445
21,64,18146,10632,2350,4788,601665,158337,1795,10450
34,60,61542,20283,17310,17494,1685760,348497,180972,45034
38,48,96673,59847,17246,18096,1076047,2156384,70696,33211
37,50,1546,2238,1750,1552,689491,52067,623,1917
35,40,14299,3660,5828,4715,693025,70208,2787,6969
37,34,9138,7930,1577,4674,638661,254202,27222,10984
30,48,12862,6284,3273,3490,255120,266112,28237,8864
27,30,35431,2276,5409,2731,110578,178758,3515,12311
29,43,16626,7936,12669,3171,446358,52885,5306,6356
16,38,43476,26934,6946,9216,382662,234955,66385,34899
13,29,13988,5794,3120,3852,191588,303983,13677,6148
21,38,27294,23283,3490,9558,734028,315149,4031,9991
24,41,3483,1069,539,1010,111204,34444,746,2228
21,37,30979,12901,7757,7219,1182241,104522,15685,10724
17,43,21163,19476,3399,8593,2068754,191520,23369,15408
14,44,9903,4140,2430,3556,61130,91003,5353,1872
8,48,8758,3987,1256,1089,60303,80866,2567,3448
17,47,113841,22582,5582,35428,2110148,578016,13015,43581
29,27,267566,130310,69599,21938,2666869,1598891,24054,65128
34,37,43821,16743,10072,7243,1615573,158841,34943,9488
43,21,3899,890,860,2049,179696,80499,1531,2856
53,34,84287,20459,1930,6030,1837683,133515,2411,13368
43,54,5820,1580,2411,691,334641,15752,1977,2984
34,54,1355,2180,5078,1266,1000696,23939,5639,3785
34,60,38493,5063,5516,3930,734472,737676,8562,12527
35,66,26966,21590,5999,6958,1940866,596129,3161,9457
50,60,11051,7245,773,506,289710,16278,1293,4453
57,54,13684,3760,849,3113,172515,35173,7042,2072
61,40,4027,7566,658,1419,388413,22939,2954,2594
63,34,145163,46037,31200,21609,1791558,1014523,21582,47793
63,20,22393,11992,8515,5431,587499,106856,2811,13646
74,13,34046,23341,6244,5703,1866500,338396,31021,12065
67,34,59134,5205,6839,4770,1049897,106711,6050,13189
50,30,109555,22784,8157,10570,1181526,120673,3881,8131
30,37,3707,4913,2534,777,238737,51330,623,1934
27,43,2844,11579,1261,713,265774,45067,5005,2802
34,34,8637,1489,2740,929,619698,55449,2895,2196
43,29,32225,3933,1973,2352,91851,55273,666,1872
66,35,29252,9350,8625,8450,1282388,473332,1582,8375
77,34,76313,12161,1758,4432,728138,177396,25966,12773
75,43,12101,117834,6363,8074,1783686,128158,24793,8118
83,43,58112,17036,17497,7601,1729359,89273,1548,8570
83,43,20969,5125,2144,1373,747097,36782,1467,2965
78,37,10108,6228,8942,4808,604177,122015,15325,12912
80,20,25446,4971,1043,2778,572244,44579,7266,2780
78,38,120492,95977,17923,18077,2745910,677777,9062,54260
66,43,37520,30387,20834,5337,2480837,183932,9211,13338
61,44,2835,2019,1697,1531,575830,50847,3846,3119
57,47,58352,17496,1853,5007,799206,156690,22290,9146
67,35,13992,16665,3711,2426,816676,401392,2043,13051
