21,29,22678,20967,16346,11072,192190,229913,11900,2645
29,29,15339,5699,5991,4760,137199,31512,1127,377
43,30,8473,11850,32436,12601,1038708,79782,4910,4381
53,17,9575,36370,17974,14145,422506,84769,4704,2175
54,21,21721,11268,22097,6218,207711,103312,6281,994
63,24,20213,15177,12164,15145,33926,30306,8499,1017
60,27,9761,9651,15100,7125,153199,63885,2163,1134
69,35,8398,21206,20890,11590,20276,14547,3213,741
77,35,13300,9537,14922,7138,79026,62285,1828,1762
74,38,12327,32776,18370,11803,146339,25430,6861,1346
83,48,4981,15554,10708,8249,14930,21954,3292,1237
78,48,19020,23280,6914,13106,13515,38854,5825,1986
78,35,106,2336,5351,3439,85220,37612,1877,736
81,30,13493,14436,6677,14048,69313,35113,4034,2163
78,29,21486,14289,7001,17124,99781,82008,7056,2203
83,35,9329,43438,10998,20258,7449,20314,5383,4078
84,44,4006,6915,15747,5607,11834,45060,3183,1207
93,51,23150,9662,7026,17980,4063,7219,5159,1543
78,38,2335,1989,1325,2010,219880,48786,693,83
60,34,61278,16341,13894,8528,250593,103500,3069,778
61,44,1498,3921,2938,1480,204600,7616,534,416
56,40,17627,7442,14746,10726,20468,13259,2193,855
56,44,874,4695,689,1650,304255,30250,1217,609
77,48,12906,18798,18335,13207,4535,12176,1339,892
80,44,3471,10681,6836,5711,2901,26768,1773,1082
87,35,3140,5760,9387,16831,15218,12503,6470,1613
94,48,25977,9317,5234,9395,297828,43710,2697,1329
87,38,11580,5033,10042,10305,53556,44643,3847,1369
90,43,7030,7789,3021,7687,3417,12549,1721,1123
87,50,8049,5929,10396,14144,11930,7067,4584,1065
100,50,4824,8815,6608,11856,12760,4446,1298,871
100,53,4655,15827,11884,11838,226424,29571,5258,855
91,43,6531,7269,8267,4562,19667,44398,1670,702
78,51,11301,8677,5020,4447,6745,9585,4843,1336
57,48,11838,13981,17018,6337,362816,40550,3447,1342
54,51,10681,3626,6467,4488,11253,13575,4251,1654
67,64,21263,8361,7821,12173,8379,9912,3425,2619
69,60,9920,6493,12074,5467,22890,15042,3871,2031
69,51,14414,9485,9880,12611,366464,102564,2882,2024
67,53,27572,3776,5625,9177,60087,34284,1571,1944
63,47,19159,15087,10856,15234,120091,42413,4526,2404
63,37,10379,4159,10895,10577,810303,54490,1429,3857
61,35,5413,9551,6422,7777,38225,84973,4011,814
63,35,24183,9528,6022,11166,77306,32050,3301,642
54,20,10004,4978,11407,10368,175949,114117,7641,2963
57,29,1931,3674,1125,2808,69303,6588,460,314
54,35,3122,2561,3147,1322,70482,18047,628,314
66,27,5574,12219,18568,15943,11319,15995,3976,1564
75,48,19350,21885,15882,14168,14951,20498,3991,2729
54,47,10508,8080,7842,1650,27932,36435,1172,734
67,53,10131,12056,9286,10290,6109,23960,1603,4169
60,64,28499,14249,8552,10506,14523,17786,2349,2537
53,53,6981,10645,5400,8172,87540,59710,2983,1116
74,61,15805,13808,13366,8221,16474,9033,3210,1780
64,53,7370,6777,12784,5201,7576,41364,3173,1802
74,44,3604,19890,8976,18104,9734,19426,3802,1604
78,54,4105,38181,2316,15828,67199,45928,3592,1999
70,48,29637,8384,9621,10008,33989,58781,6962,2182
78,56,5323,3550,3443,3334,12749,8082,3780,896
70,57,23767,20761,4681,18298,96717,44234,6029,1707
