30,96,11756,128179,9922,12139,75498,114138,5859,2777
38,90,15503,34621,21348,7985,33962,36798,18000,2458
29,97,56856,89322,10402,15075,60179,30751,8147,2159
41,88,11145,31455,6950,10860,24975,9367,6967,4771
54,84,4707,31759,11474,13018,65591,31126,11248,4234
54,83,10547,16356,6643,5660,12303,33986,13177,4685
53,81,28779,49774,3799,7882,14219,29117,9531,4811
48,84,53079,44223,6458,14226,12453,21081,7382,3635
51,81,1040,9088,3852,5370,5013,10148,9675,2813
56,87,15200,15471,7568,6866,14909,14354,10782,14364
77,77,11563,12212,5703,18457,29395,12010,2705,2817
80,57,4716,8550,11272,7149,10227,26178,12554,3122
81,54,1680,5561,9257,4524,5991,7581,5507,7343
84,50,12502,8607,7470,9559,10194,22662,9129,2886
77,53,7222,30302,15264,11703,11280,12829,10695,3185
70,78,11458,87499,6508,10706,13553,4162,7278,2810
57,93,28311,36301,3524,6352,21039,22586,3589,1191
50,94,2422,31190,5542,7990,20624,40354,5095,2181
44,97,10403,21722,4111,5776,12736,12263,7793,3389
61,75,6792,3657,13276,12235,9091,10898,14014,874
63,66,6492,40468,37924,5839,7635,16133,2187,1301
83,64,1179,29657,18963,31711,15979,6844,5869,1850
78,69,27809,49925,12658,7330,6965,8325,12586,1822
56,87,31458,63879,7122,7141,1634,35573,5594,1529
61,91,14568,34624,8725,11214,1521,12824,4915,3093
44,100,15899,79927,6977,15661,6593,25499,7182,4210
44,93,12170,16683,2758,4640,20182,26203,8535,5407
60,90,3831,35123,8682,12169,12459,7320,6512,1466
54,84,5964,30040,15649,6399,11500,23254,12172,5222
66,69,4774,7585,10092,9401,9505,9719,7472,2449
77,69,199,28075,15634,10020,9405,14405,7011,3044
77,63,5705,16241,12006,8392,10716,12081,2926,3716
83,69,6056,49413,13763,12891,16750,3348,2676,1663
74,77,3747,29299,6044,9656,11919,23270,11516,4438
70,81,15399,12676,5363,7365,28778,12893,6468,3468
69,81,7791,24379,10189,10352,27718,20528,6994,6134
75,70,5659,11369,3275,11966,19870,13755,10773,1989
87,60,6314,3721,11969,12957,14301,12454,2401,2093
88,56,2425,19053,8970,7417,3579,10739,12001,1879
96,48,3365,7312,14134,9999,4966,11143,4679,2368
88,56,18728,12246,1606,7316,49181,17145,4162,1518
78,64,6842,28107,18649,11773,30861,20373,10130,2052
67,77,60170,53273,16311,10113,25199,12847,5687,3286
56,96,2538,113059,7948,19701,9757,14695,8535,1814
53,100,24117,35043,12165,7665,3493,9445,8081,5752
54,100,7907,18364,10161,11118,40226,11327,5499,3651
60,88,560,20488,14876,4640,7495,16902,5520,2080
69,78,5881,11548,5763,7739,7410,3507,9365,1389
75,78,13438,22270,4837,7861,4869,6736,6410,3557
70,78,6147,22594,14733,8624,18639,12223,5985,1107
81,77,9674,8014,14068,11950,23653,13550,3547,2886
67,80,5129,53055,5594,8193,7893,20709,5020,2924
66,78,12599,20208,15946,6304,6155,5033,7866,3729
70,74,3988,12014,10946,10133,4306,10307,4002,1716
63,83,4765,37065,10513,7912,4503,13276,12333,1415
50,90,683,131284,17430,4553,5806,18457,4844,2232
53,94,8406,25631,5429,7924,3703,1220,7618,5012
40,97,10835,19691,5539,7352,2723,34522,9692,3497
51,80,3992,3496,5015,14151,16580,22500,6954,2410
54,77,43499,63113,16330,5052,13241,20037,4331,2453
