48,48,3548,7079,3889,3736,369131,28577,4935,4451
47,50,15236,9853,9532,4238,262525,51548,3361,4515
69,38,10861,72036,19492,35804,2386292,391784,11249,3378
48,20,39109,43742,24981,8593,881075,151097,9243,3325
53,34,103856,23282,27947,32309,1123588,124539,39052,14010
74,41,26525,49257,30138,29408,357995,61991,17580,9567
74,48,42939,16160,32557,16007,2129898,163446,10074,3071
81,56,24166,40219,7840,8585,155782,68034,2698,2397
83,70,24591,9261,6009,5751,276657,10504,5576,1301
66,70,8452,24396,3184,5822,1454190,41221,4157,1337
61,81,3673,18103,2703,3008,675485,33363,1766,3663
63,78,67406,85205,24602,22837,1704892,200265,6453,8803
53,75,116661,87241,30477,20957,2062610,85106,15031,5949
53,87,8680,51130,6503,7041,136552,30821,4216,678
66,77,5524,6317,9074,4883,416505,26484,1990,1091
61,66,8074,6588,3913,2750,460006,40335,2456,173
67,63,64714,53015,21503,20971,1123780,70193,26222,4694
84,48,55806,55625,53452,42940,1950917,101147,16361,4645
69,64,8829,3864,1313,1250,76835,11978,856,260
81,60,6639,8982,12679,6644,489734,43525,5332,2124
74,64,45944,89719,26177,12407,1796801,63313,41116,3563
64,66,86149,26630,53721,24996,569477,90601,19359,6026
80,63,10495,19240,14162,7113,76624,25635,2956,491
61,81,36205,92804,34942,9171,466052,124685,6970,2422
75,77,7313,10674,2165,3983,809333,10138,4353,1408
75,74,76022,63528,24200,42534,1505023,191970,15964,3903
61,84,12103,47736,8765,4800,1472398,34693,3277,1097
70,80,8050,23288,6572,5061,1254314,41651,959,1709
75,70,5501,10017,7707,5034,109737,12876,3973,1196
74,70,49176,46520,33973,22468,17895,115079,35669,2979
83,63,6327,17054,3478,4558,90863,20645,3193,1072
83,80,9725,36819,3028,4806,603525,22119,1490,976
64,96,95628,148778,18306,15117,849671,40995,8012,3639
43,100,61695,83925,11556,7552,58617,109045,23348,7298
40,100,12037,84585,17281,11759,618714,46456,32687,14208
38,94,35491,153016,17822,17990,1512878,90544,10466,2982
54,69,27284,57923,16689,31335,852643,132549,26937,4858
74,78,4317,39235,6557,4783,114685,9385,10345,895
63,53,40771,50367,25537,21762,295950,426152,10690,3195
54,40,35531,51712,24986,7343,576190,120323,3561,3992
48,44,77971,11023,30630,18007,2047982,81079,11775,9140
47,51,40196,229928,17991,24216,33686,15833,12464,3218
54,48,13438,34640,26359,19166,1267615,225449,10179,2435
66,51,22895,51714,28825,10708,1308614,54810,24774,2558
60,48,8313,71479,25522,12308,1596111,100628,15366,2628
56,26,55174,52775,22960,14224,1557241,111102,13038,5915
63,38,13600,21421,7452,10031,1068799,60250,2508,1821
56,38,5353,31548,3738,4599,83185,39534,4654,1683
56,43,21922,74922,18168,11462,965374,83092,9573,7300
66,44,7997,22594,7902,6018,1094078,21779,8164,818
57,54,124976,66942,11801,21271,848711,154425,11730,6861
54,66,30121,388263,19592,25958,1779620,135503,4165,2812
60,53,4611,64362,15965,27303,1184466,195138,9183,2582
56,53,56835,31668,16338,14991,136702,71957,28860,5473
66,54,63795,31454,5222,16895,1126060,65344,22573,4743
67,47,32063,141071,10231,14495,208110,138035,6552,1963
60,66,44673,249088,13976,26321,326850,145990,5511,2771
74,64,9112,8872,6598,7297,506189,10749,5319,2346
84,51,20122,42519,13422,48787,513574,126502,27224,5935
100,43,16147,77006,37596,31461,92464,85113,6606,4891
