24,47,8393,56108,25298,15579,16789,16505,6322,5106
30,61,3810,7628,1539,2487,89184,9263,981,2327
40,48,9992,4369,10012,9787,143340,132541,4189,5794
40,51,7827,4447,2935,1563,148092,10958,627,2285
40,51,7827,4447,2935,1563,148092,10958,627,2285
38,30,18838,13369,11659,12762,399198,134708,2692,8233
44,48,29974,14464,9183,11110,26933,37748,3055,7871
44,48,29974,14464,9183,11110,26933,37748,3055,7871
51,50,13192,21339,17260,7028,44411,17467,2915,10621
41,75,7939,17432,7263,6879,406885,44843,1799,4902
38,88,6350,50626,10661,5416,65790,1527,4523,2942
38,88,6350,50626,10661,5416,65790,1527,4523,2942
41,87,14818,10570,3994,8638,4641,18141,3344,9220
50,83,12656,22647,4922,8395,23282,35613,11967,7599
60,66,7011,7824,18202,4776,43075,4375,3523,12076
60,66,7011,7824,18202,4776,43075,4375,3523,12076
50,78,27458,19394,3383,4381,4993,9161,4918,7903
67,70,13912,9664,4430,12592,6871,11257,2173,10752
75,74,9376,8262,6212,12781,24017,10444,2792,6061
80,63,22604,23591,11723,9632,76585,35501,5954,5109
80,63,22604,23591,11723,9632,76585,35501,5954,5109
74,60,10072,23249,20588,11429,30786,57420,3456,6726
16,53,22663,19546,16359,7254,273096,156049,2316,9730
8,48,7481,3269,6634,1525,271250,13565,1013,2191
8,48,7481,3269,6634,1525,271250,13565,1013,2191
14,44,12424,10145,19598,14502,58286,38090,5586,4699
43,40,16031,1643,4240,3689,36679,28304,693,522
43,40,16031,1643,4240,3689,36679,28304,693,522
38,29,10096,7832,5567,5626,417940,114497,6247,5557
23,40,45030,14301,21659,5322,79058,28414,1416,4022
14,24,8929,14804,20482,12327,1750367,163490,3443,10123
20,37,36295,26457,13678,10091,84003,115036,4318,8741
16,21,3400,8416,2774,3274,187658,49639,3233,3005
16,21,3400,8416,2774,3274,187658,49639,3233,3005
21,30,30568,2941,3433,7456,26573,51675,3559,3201
24,44,1538,352,210,483,70312,9292,126,205
30,54,8195,5940,3754,2682,132216,12456,1405,1681
30,54,8195,5940,3754,2682,132216,12456,1405,1681
35,48,5170,6165,7305,5274,76445,32490,1546,2429
38,44,3465,1147,2084,2203,254506,17512,982,2292
35,30,9901,3740,5216,5340,584463,63870,1132,2794
35,30,9901,3740,5216,5340,584463,63870,1132,2794
40,41,19827,8190,8314,10824,15558,17593,3917,18136
67,54,8974,16369,18059,14733,15622,3053,5350,5748
81,67,10735,11397,4753,9742,29005,13172,3247,9624
63,48,2288,4297,7576,2629,330775,65830,670,2203
63,48,2288,4297,7576,2629,330775,65830,670,2203
54,47,2648,16621,4363,3210,126452,18873,1074,922
26,56,67669,27395,25211,16005,39779,14288,3071,10521
26,56,67669,27395,25211,16005,39779,14288,3071,10521
40,78,20648,54516,5883,19822,181465,61910,6026,14835
44,78,26058,24936,9163,12684,81474,32184,4386,6091
53,69,4622,37864,14307,18693,82312,43247,11832,7103
57,67,2473,14391,11787,5898,33128,10785,3493,9246
43,51,26073,16697,15299,11245,226308,227010,2084,4955
38,48,39107,11586,12858,5546,796294,50481,3903,3299
34,56,28656,28870,13203,10443,56710,17624,3274,4168
26,53,3386,42071,20213,13289,24197,76670,11251,4660
44,54,2479,1697,2617,4048,60399,15887,2215,2040
44,54,2479,1697,2617,4048,60399,15887,2215,2040
