61,64,47241,73894,30054,16341,1011711,99402,7791,5088
44,70,6410,34130,4046,1588,80616,10554,806,671
41,74,3011,34900,9740,5610,157055,32061,1667,795
24,67,9189,17556,9658,3695,209583,66102,4856,763
21,63,1761,14399,4699,2056,84418,30509,1132,1555
29,56,98085,30821,13493,15083,174670,70928,1761,1412
21,51,21188,11242,9735,2812,107112,54421,1719,510
23,54,41441,80770,28931,14475,1320117,198107,4514,4202
29,61,25795,34853,22338,9141,179230,42016,5584,2863
20,51,44068,55987,23451,8245,81034,190620,4473,1974
17,51,20039,19850,4993,3181,75861,85483,1312,806
17,47,42734,31552,13614,15719,552399,259099,4462,4235
7,30,6883,9386,8746,3261,175550,85952,1496,1234
11,38,55865,6629,10512,6157,1042822,55987,7201,2202
37,48,30438,24489,2130,17878,74725,17040,6922,2114
41,48,6185,4662,7422,2917,573424,29829,2504,1426
48,63,36918,95968,24757,14244,324057,96217,4505,4266
56,61,27735,12165,9055,8009,524633,41934,1308,1084
29,48,36407,6524,3633,3388,505464,111401,2468,771
35,56,16210,38848,31411,10952,207309,36899,8516,6981
37,67,45739,245877,12321,26480,328909,48248,6683,5516
40,80,15656,116265,5417,24373,37223,25784,2900,1657
56,78,1329,13091,8634,5354,164306,38562,1674,1196
56,78,61083,17884,9207,15522,80995,81772,13713,5404
56,61,32461,25444,41249,9803,81913,58168,5250,5353
50,63,122115,148548,20347,25954,48772,52896,12462,2584
47,64,40978,44314,27874,20931,2736814,176375,4621,3776
30,77,13351,52584,7651,1853,172504,18767,3464,1188
21,81,11800,41760,1390,3533,204635,60330,1978,279
21,70,52239,94925,6463,23404,102754,130756,2273,1706
21,80,26798,144269,27698,24271,36604,97429,11668,2209
29,64,21871,37944,3190,8970,217870,117828,7524,4132
48,60,44847,43399,33745,29890,190780,88364,13027,4292
35,50,138855,24660,25125,16278,1366982,601882,27254,15600
27,48,51249,9799,3848,4100,1068043,50003,2246,1835
35,53,12866,55890,21898,12564,147603,61961,8426,5157
26,60,47288,73867,17534,15997,160818,75160,5109,3975
53,75,15148,13050,3469,8555,52887,7451,2723,566
57,74,10792,30268,5869,5908,295502,37442,1538,2430
51,70,18885,91250,21899,12651,681795,143042,6962,3153
40,54,12361,48040,15120,12717,110306,358127,10025,2279
29,61,92304,125317,9586,24592,16216,37784,5605,5770
21,54,19572,10071,4480,3239,197720,61008,2218,1012
23,30,3360,22461,15609,27033,452053,471592,4277,5183
37,50,27719,55851,9583,14728,37235,45203,8712,2070
38,40,37142,33265,12713,12153,15432,43057,3163,1965
43,57,23660,65603,13481,5774,15334,8142,3510,1454
60,87,28978,17674,7109,14988,29145,12553,2297,867
64,84,10353,16239,7246,7034,18383,12088,4809,3332
67,88,11711,39413,14535,8635,19110,10556,2847,805
61,77,9835,79210,12290,6319,80121,83543,806,1128
38,70,19462,20512,3567,2393,283707,52017,431,374
29,80,13275,19124,733,3233,101058,8367,1218,530
24,74,31360,23957,13960,10162,81813,63878,5372,512
23,69,19492,109781,45464,10160,248442,152334,2841,483
35,67,42203,68531,9380,24420,93500,189019,4033,2503
30,63,54367,52301,18867,9417,154846,53305,6648,4847
34,61,12808,45476,8564,12704,52535,84230,7758,1749
27,74,29278,162934,8820,6206,208298,71710,4547,2470
37,78,19547,124566,15979,35923,1357004,88405,3348,1879
