47,40,14111,11954,11370,18435,6822,13579,24318,4240
75,47,16531,100560,31912,16397,3317,20976,6164,4312
60,41,16687,73150,32781,20439,4728,21184,11734,11382
48,34,4400,29372,5709,12332,6275,21134,51570,10057
48,34,6514,8636,6824,12086,2806,16599,92430,14515
27,41,44051,38577,14287,9624,19196,22272,11991,4984
38,41,21748,49452,6029,15936,9546,24545,8915,7144
38,40,7261,15693,13732,12969,3170,5742,10844,7784
30,16,2579,29531,4505,24983,7047,18491,22776,4175
34,23,10316,42903,6439,25330,2854,9075,7042,4026
21,10,13703,16059,8547,8636,15558,14682,14291,10444
24,23,5569,20972,5504,21454,5600,43375,18046,10909
34,47,16910,80158,14385,11746,7262,12064,15438,8772
48,47,16101,63730,18390,9839,8913,14435,7410,6558
74,70,23643,26964,2613,20113,7941,7125,8055,5127
67,57,7801,1593,3634,5928,4097,4484,10540,4955
64,41,15116,11996,6283,11411,12398,7328,13197,6945
47,44,19057,97815,5170,13647,3310,8275,5843,5098
29,40,8890,122419,4350,28904,381502,40730,4406,4577
30,61,11549,71543,12718,9693,1402,15415,7241,4828
30,75,6209,24389,8593,17519,4392,16627,6549,8102
48,77,7727,86120,8848,22471,2931,13007,6182,6622
54,67,12833,82917,5719,13863,14065,7343,6402,10712
37,40,14063,26853,5982,28300,7670,13109,8628,5374
44,37,17274,12263,15038,8346,3022,2109,22733,9144
27,29,4991,14532,9471,8916,5548,14760,4971,8589
14,21,10965,28261,10968,24654,4380,15691,10261,4331
14,21,9154,75734,7707,9952,7569,14457,26969,8185
14,21,12565,16110,17849,12474,903,14546,101440,12337
14,21,62995,112706,10598,10557,26305,16239,7571,7315
14,21,16872,17879,13725,9396,4662,8373,9644,8447
14,21,22753,35591,10525,19207,18199,19755,9551,7489
14,21,4222,30795,1704,17803,1498,9089,22340,10108
14,21,22286,51337,30515,16141,3044,4352,9849,5170
14,21,22565,46881,11262,28835,31220,23647,19752,2815
14,21,240025,190603,47842,874386,96108,651017,740820,323491
14,21,16,10,4,3,175,37,1,1
14,21,214,1561,1027,817,33546,1589,398,255
14,21,8735,133613,4241,8215,12749,6933,3392,5305
29,47,43752,24844,21657,21192,465584,67107,6774,9763
16,54,1592,12674,10505,8754,4048,5646,41004,6091
21,53,19820,78195,18546,12360,15096,5087,13830,3657
34,54,22898,87260,6002,27510,5659,10722,13450,5068
34,54,13835,129940,8859,20413,33982,48388,9265,9875
34,54,9504,14244,3789,14296,4681,13340,34721,8700
34,54,45292,39243,9860,14151,7293,19357,6847,8309
34,54,7816,198296,25049,10745,19202,22323,9571,5204
30,60,26109,45463,122408,83578,1568843,191160,5612,5159
34,50,5840,2268,2281,2835,463394,35960,1725,1000
26,60,11098,22255,9207,9492,19270,16605,15015,6343
14,63,10753,19380,23005,9615,3794,10014,13498,6593
4,56,22416,91477,13301,25902,15858,37737,5516,3574
1,63,10959,85433,14992,8141,7619,26193,17213,9027
1,63,149,56695,12469,16767,643090,36535,16038,6307
1,60,6347,106230,19122,15976,10134,28931,3897,3861
1,67,23002,142968,11774,19266,639,23966,3348,5822
1,67,2542,34208,12545,16424,351707,113873,10268,7654
1,67,37280,39155,7001,34825,1936,10217,15274,8944
1,40,4863,6785,9883,23146,9463,12633,24898,9878
7,38,13513,20787,7556,14352,10506,11215,31021,8129
