11,35,29908,30289,24184,10391,374523,164474,6076,2942
21,34,13551,21691,29697,11176,1222638,71703,9209,4871
8,34,70251,37904,23775,12891,652832,375287,4628,3651
20,27,19259,12145,15093,9954,439303,75586,4943,5447
37,35,6084,10242,14696,5344,32659,4538,7564,2552
35,44,50705,18535,11628,8346,166689,45416,8401,6168
48,43,1796,3438,1283,2438,264021,18820,1842,415
48,43,10369,7132,5626,5861,88514,53043,6470,1131
51,37,3040,6991,11790,7285,402479,11262,8019,3523
50,38,53304,17431,6686,7189,107946,46101,5599,4172
47,34,3216,7053,4902,6204,170300,64708,3421,2154
61,37,6138,4822,1194,8962,12219,14763,6674,2855
53,47,30460,5586,5304,8370,63937,23171,5012,1992
57,41,24140,4959,7113,6564,51105,30244,3456,1474
53,57,35095,18609,6547,4669,130377,47139,4964,3089
34,47,5607,7442,7728,6070,264477,105863,5406,2621
29,30,1279,444,1437,1093,29913,9019,562,510
26,21,4998,1216,1779,2178,189699,22789,577,291
40,20,19744,1409,4842,7541,40949,16328,6428,4092
47,34,4612,736,803,1277,110583,7633,1262,499
53,51,13350,6522,1732,5890,14559,7708,2605,3850
48,53,30591,4459,8910,6572,52290,104058,3367,2303
50,54,6512,9080,5400,5286,11636,8182,5255,3959
60,53,6495,4957,4881,6945,386818,14552,3469,2104
53,53,26166,34353,13855,8059,42282,24460,4178,2143
54,54,30688,8986,7927,7028,208296,84653,1797,3467
34,51,40194,10033,14138,3633,526693,77285,3034,2106
14,48,15825,2391,1993,3326,67326,48467,3074,2671
27,40,3769,3471,1929,6325,11511,9181,1734,1069
30,38,22257,2933,3428,6930,297107,66361,1412,1453
44,26,4418,5042,4085,6620,193087,51254,2630,2063
56,34,14863,13306,11400,6195,106562,20793,5948,1117
34,23,984,3319,1381,1549,108864,36804,530,139
40,34,7413,11303,1495,4645,6052,12160,2815,1049
37,38,14763,6638,8169,4816,14198,50487,2501,1529
35,37,6644,1308,1788,2293,339455,9959,1012,627
37,35,7975,5307,2235,5902,431195,126024,4679,2260
20,20,4321,2235,3102,992,298187,33766,1036,650
14,11,1065,3962,4122,1593,203729,34982,600,1483
14,13,5088,11058,2800,4042,10718,15778,3290,1611
23,34,1731,20290,4058,3453,4066,11354,2089,1390
44,43,3085,7150,7879,4876,10666,8266,3060,444
67,50,2770,1685,2414,4483,11653,7775,3690,1520
64,53,35640,11059,15054,6721,139122,25371,3493,2740
78,44,3587,5296,7921,6585,12482,7606,3099,1256
77,50,9564,11973,9128,6311,8127,8271,1237,776
64,53,5900,1300,1311,2393,348822,12684,757,472
61,43,5844,12429,5113,4733,166749,47302,7691,3127
61,40,9642,4253,11939,13762,131809,24461,1614,1185
47,14,2834,6519,3595,16277,527084,326117,3308,4301
40,10,10867,13179,2711,8318,282261,129079,4163,1911
30,1,2716,197,1194,1769,92986,53695,2160,1121
16,1,11085,6045,7073,6148,82087,54111,7368,3068
29,23,2207,12876,2876,5630,22219,17099,2415,2240
27,29,1507,6091,3768,1240,60883,15993,2107,1442
21,41,12621,21852,11639,2520,108144,123394,3590,2519
11,38,34325,10115,9603,8502,196128,212382,3975,1644
7,35,16356,7696,6370,6826,143365,57704,7679,1170
21,27,1151,2374,2035,5004,6851,14188,5328,1864
37,30,32734,4845,8809,9116,149044,90836,3054,2218
