48,44,31980,15134,4628,15954,248604,329546,6985,2416
40,37,4783,13781,10594,4759,89981,33109,8464,2338
27,35,170170,68795,50918,23189,1423552,135485,7172,2233
21,43,22900,47213,4949,4683,973563,53597,1751,1186
29,56,76690,42256,72490,30828,1426875,118952,17462,2802
38,64,135497,90765,22247,66208,2183762,95697,10164,3824
38,61,743,6383,1700,847,106585,6330,368,116
30,54,64931,97782,12160,7207,1139493,249603,3923,1968
24,64,59868,209826,26117,24337,2122512,117615,6446,6995
13,64,99709,114543,11234,20881,220374,195477,15548,4161
11,61,62033,113800,23448,23203,1892982,264861,7218,6737
16,69,31583,20114,6365,2610,425036,23482,1659,914
26,69,26027,15369,5956,9881,634607,10390,3615,1137
27,63,5748,25051,6762,5317,277691,54206,2113,755
21,56,15508,76353,31894,11258,1220874,332293,9197,6600
23,50,50919,85852,23489,12443,1702940,150952,13881,2282
20,41,547,29749,5051,7807,487357,39122,2063,1185
17,43,16031,18583,6252,4413,585152,47386,1960,854
26,53,17010,88347,24639,12723,551631,88477,8710,5136
29,54,14878,110457,26065,14702,2099856,107963,12341,2170
24,75,793,79737,2215,6029,15629,5413,4040,2464
29,69,19050,20331,8631,12633,256055,87998,5706,4847
30,70,24358,109977,30582,17526,163467,93401,13592,1676
29,70,36287,51279,8661,9479,162744,83439,6428,8860
29,64,15795,67948,14829,5853,36879,8979,19131,3460
34,74,15205,31547,9383,12183,25673,34429,13432,1403
38,80,19507,83034,11008,16422,62737,24514,7512,6859
41,88,19954,63851,6913,10917,21986,22714,3568,4470
41,70,30228,27685,13938,8996,63239,107401,4260,1939
41,78,27093,156689,20146,30893,210265,52830,13730,4260
35,78,15906,68646,7626,7296,1054551,32615,1667,1049
20,70,47242,218017,10913,8919,1780770,267570,2958,2099
20,90,12475,354714,9886,21904,1005153,63154,11027,3676
21,88,63346,45756,20943,23865,20451,35748,10248,3877
17,93,27136,288702,4670,15409,1482482,68595,2991,2053
29,100,7997,93989,7932,6471,107912,10768,1712,427
20,100,74630,438331,8302,8232,84503,38672,8817,1650
14,100,23796,109292,10678,16972,31135,37888,7120,9575
16,100,34499,186539,12254,14929,59536,57331,4533,4326
13,96,50484,269865,13009,16588,594158,106580,6002,2023
11,94,39914,485545,28108,5142,35107,42398,6379,3512
7,78,24155,41208,10390,16167,713950,186086,4854,2469
7,80,26670,246431,27021,14786,90939,40799,6190,2800
14,83,6111,79382,4712,8003,34410,16381,980,493
38,74,20702,323882,17343,63532,490782,57552,4276,4214
38,81,39988,123239,15172,17926,363304,137481,10968,3464
30,69,8175,41717,5771,2777,53108,59095,1962,901
16,61,39057,332151,17662,8866,1130658,330997,7626,3614
11,63,20793,203242,14558,22966,353924,34346,6011,3108
14,69,63237,137879,15956,24387,602655,72539,7065,2006
20,87,59451,299874,13185,15708,5167,27778,6062,3791
35,84,49312,190646,34915,33596,1755832,194526,3856,5315
38,75,5692,194117,16877,48426,953260,156188,8912,6087
37,69,17865,137607,11148,16864,117168,119570,13745,2435
44,53,29979,85267,39644,21705,230416,77130,8513,8711
41,50,19753,9588,3952,4189,515303,49105,2343,4349
35,38,11233,22982,5433,11269,951599,160197,3924,2988
43,34,18110,9246,11398,9614,920208,25973,6626,9958
48,34,109987,34026,46531,38532,80834,84617,17496,12624
60,34,5603,2325,1376,4067,15465,8572,1006,185
