30,87,23786,94942,16337,9154,162497,57614,9862,4373
30,81,14008,22352,5202,6981,136875,100083,1476,895
34,77,8859,31541,12183,5746,93301,15772,1840,1554
47,64,46667,96440,28508,37568,1059182,142277,7524,4332
44,74,16996,206871,18247,12011,93847,30569,15919,9441
44,81,29500,160906,7299,20308,1282905,215662,11990,5295
30,77,83148,49461,42648,6257,563123,162078,7158,4896
24,81,3549,24559,5592,2216,388958,14836,1240,842
34,69,105587,35805,3775,34708,337212,117527,12256,4918
38,81,14482,35313,2259,4208,685827,10812,1390,768
41,57,2738,5708,2367,4913,442157,127343,2583,1198
43,44,56458,19791,31049,20918,1008550,250029,4938,4135
38,56,30723,109475,17385,10286,74687,12863,4334,5118
38,61,18338,52619,4695,5166,114957,3895,678,575
37,87,94862,138745,34458,14137,492002,233747,2875,2968
34,91,4068,5209,1270,1169,329871,21328,496,477
40,80,25035,38110,23180,12731,218232,25804,16865,4133
44,63,17799,47918,28137,13941,482872,46119,8643,2465
51,47,17429,25674,24820,15786,798360,240877,5657,4306
56,56,60063,137614,18711,22864,540772,138117,8645,5336
56,47,11900,36778,10314,23938,1090563,93275,12778,3592
51,47,21927,8987,2507,3885,102658,33543,1865,920
54,74,92517,250412,22115,36281,560404,68558,7598,2586
54,74,6504,204749,19342,24880,1079332,134838,7112,2850
48,84,114886,98852,22374,23336,487412,145247,16478,3628
48,78,42958,17805,13192,13020,613805,136835,13281,7045
40,74,11600,48296,7374,2953,822214,26655,1586,1922
35,60,53953,77692,70957,24058,877862,404439,6501,11253
41,57,37560,47324,22677,18123,461610,35487,4944,2183
37,60,5778,69797,7269,10294,936748,172012,5233,2213
40,47,4657,13134,3941,2662,153789,35746,2364,1024
37,43,18994,94402,91070,17667,1049539,606630,6943,2808
27,48,13813,208648,5938,17439,1559136,78600,5910,2109
30,63,41137,125056,12615,15357,170494,51953,3787,6119
30,77,36542,274009,24828,18897,215567,131384,9316,7866
30,83,26776,12474,4166,4201,211878,109308,2161,613
27,74,49733,88581,17245,11550,1188304,170640,5454,3711
26,54,10234,6812,6841,3955,608406,50084,934,559
29,60,8834,54103,3545,4870,143046,12608,2105,1352
41,75,56094,186764,22869,36859,159133,94095,9314,7299
41,74,3966,24109,2053,2476,550339,42929,2704,1121
44,75,1701,19862,4526,6260,107853,48117,2581,1317
40,67,16029,30767,3291,2627,599786,23746,513,1100
44,51,9807,9988,8596,12967,2148665,47877,1357,761
51,54,41985,142416,15392,26401,245179,178491,5257,3335
56,74,31885,135205,12613,29229,670339,27857,9253,5242
57,70,68413,119206,24393,12981,431849,103905,9507,7378
51,60,6117,14084,26079,20223,447845,185532,9827,6615
51,67,45834,105463,7842,13606,616687,50015,4873,6793
48,64,23928,109153,9567,19120,37270,66994,9559,5732
50,67,29513,179581,10901,15723,39411,79846,3537,8088
43,96,16670,119286,38245,8731,1511012,49670,14442,4666
29,97,59445,333681,8707,7397,36865,119079,4119,3492
26,75,4037,678,1250,2067,277345,30830,788,314
30,67,19825,16456,7495,6521,106181,24430,1190,673
26,63,24998,29562,6777,2677,169120,43877,946,674
43,64,22672,27618,3500,5946,208455,7015,2757,1565
44,83,81951,94905,39206,22496,103254,108990,24667,4548
37,93,27860,212231,18418,13025,78108,55754,4578,3073
47,87,5462,10772,4803,2560,571862,24237,714,678
