0,Wed Apr 28 13:57:49 GMT+08:00 2021,1619589469,48,56,28037,12255,5328,8892,476222,158116,9168,2776
1,Wed Apr 28 13:57:50 GMT+08:00 2021,1619589470,69,57,2940,20283,7416,34324,31441,27415,5014,8890
2,Wed Apr 28 13:57:51 GMT+08:00 2021,1619589471,70,47,19384,19971,16035,30526,713935,174011,23530,16560
3,Wed Apr 28 13:57:52 GMT+08:00 2021,1619589472,70,48,5419,11485,2641,5539,437531,8177,4637,2227
4,Wed Apr 28 13:57:53 GMT+08:00 2021,1619589473,74,51,87109,37009,24469,25304,1815965,323675,14978,26395
5,Wed Apr 28 13:57:54 GMT+08:00 2021,1619589474,50,51,13154,29133,8448,5536,940570,127262,2303,1086
6,Wed Apr 28 13:57:55 GMT+08:00 2021,1619589475,50,61,91438,72362,27206,49363,1583315,239117,31492,9083
7,Wed Apr 28 13:57:56 GMT+08:00 2021,1619589476,44,51,10490,71217,13690,30545,349085,151139,15866,6699
8,Wed Apr 28 13:57:57 GMT+08:00 2021,1619589477,53,56,19686,47498,16040,22747,1805809,88740,19183,16785
9,Wed Apr 28 13:57:58 GMT+08:00 2021,1619589478,67,61,3094,2740,4187,2681,606490,4706,1143,783
10,Wed Apr 28 13:57:59 GMT+08:00 2021,1619589479,63,51,72083,34955,18252,37173,888608,522058,10428,31131
11,Wed Apr 28 13:58:00 GMT+08:00 2021,1619589480,56,56,55855,23694,4213,9379,346838,96540,4173,5516
12,Wed Apr 28 13:58:01 GMT+08:00 2021,1619589481,50,44,28771,2975,10843,11270,206164,174066,9706,4902
13,Wed Apr 28 13:58:02 GMT+08:00 2021,1619589482,37,60,88250,72401,8132,10835,1645993,70825,4321,2548
14,Wed Apr 28 13:58:03 GMT+08:00 2021,1619589483,41,54,21608,6609,8518,24267,402698,180292,5887,6308
15,Wed Apr 28 13:58:04 GMT+08:00 2021,1619589484,41,43,4395,10538,5044,4027,1350945,55930,1792,1437
16,Wed Apr 28 13:58:05 GMT+08:00 2021,1619589485,37,53,11239,49146,10633,5796,2283093,108446,5358,11564
17,Wed Apr 28 13:58:06 GMT+08:00 2021,1619589486,35,43,122083,19244,30178,10319,439436,171753,12250,8978
18,Wed Apr 28 13:58:07 GMT+08:00 2021,1619589487,26,50,65747,74942,49418,26409,1991597,488701,35503,18591
19,Wed Apr 28 13:58:08 GMT+08:00 2021,1619589488,23,56,35405,14083,13304,5051,469746,96539,11449,5268
20,Wed Apr 28 13:58:09 GMT+08:00 2021,1619589489,29,47,10758,1976,2875,6396,839318,64864,3972,1471
21,Wed Apr 28 13:58:10 GMT+08:00 2021,1619589490,35,48,4079,1528,934,668,259396,4590,354,279
22,Wed Apr 28 13:58:11 GMT+08:00 2021,1619589491,41,54,71152,56195,44820,31140,1484726,170938,39256,10764
23,Wed Apr 28 13:58:12 GMT+08:00 2021,1619589492,47,41,5161,7054,6569,6558,163305,93154,2887,2320
24,Wed Apr 28 13:58:13 GMT+08:00 2021,1619589493,41,40,63059,41245,18844,32467,2177513,641874,29988,24646
25,Wed Apr 28 13:58:14 GMT+08:00 2021,1619589494,47,27,6899,7325,5649,7575,1214848,44039,4225,1990
26,Wed Apr 28 13:58:15 GMT+08:00 2021,1619589495,40,24,228489,10337,31421,36774,976593,643487,29734,16940
27,Wed Apr 28 13:58:16 GMT+08:00 2021,1619589496,43,43,4021,16476,3659,3971,354860,22914,7002,2421
28,Wed Apr 28 13:58:17 GMT+08:00 2021,1619589497,38,40,30852,10739,10633,8963,952663,352484,9507,6789
29,Wed Apr 28 13:58:18 GMT+08:00 2021,1619589498,41,51,3573,3739,3702,2402,115247,4947,1002,413
30,Wed Apr 28 13:58:19 GMT+08:00 2021,1619589499,44,50,92701,58666,24702,35566,2167157,427712,10224,15877
31,Wed Apr 28 13:58:20 GMT+08:00 2021,1619589500,53,37,30098,24818,19975,63409,1312673,179124,15466,9290
32,Wed Apr 28 13:58:21 GMT+08:00 2021,1619589501,69,53,12384,13923,11195,10653,1332923,26902,5525,1965
33,Wed Apr 28 13:58:22 GMT+08:00 2021,1619589502,57,41,181048,152651,58890,65708,2256730,1359565,25511,12776
34,Wed Apr 28 13:58:23 GMT+08:00 2021,1619589503,63,43,28269,1651,5974,10875,338686,56648,2749,1833
35,Wed Apr 28 13:58:24 GMT+08:00 2021,1619589504,56,50,77348,33090,46785,39251,1632604,242039,49406,13715
36,Wed Apr 28 13:58:25 GMT+08:00 2021,1619589505,48,41,77480,56391,51826,39315,1832962,490558,18561,7004
37,Wed Apr 28 13:58:26 GMT+08:00 2021,1619589506,53,51,179253,11249,25443,35888,1343900,258366,25708,14512
38,Wed Apr 28 13:58:27 GMT+08:00 2021,1619589507,53,50,5842,9659,4587,6294,1480284,34096,5962,2372
39,Wed Apr 28 13:58:28 GMT+08:00 2021,1619589508,50,50,57823,123765,20096,53774,232215,528353,26449,9265
40,Wed Apr 28 13:58:29 GMT+08:00 2021,1619589509,54,57,38984,5427,16769,10085,784550,50489,10060,1570
41,Wed Apr 28 13:58:30 GMT+08:00 2021,1619589510,53,54,41979,22428,30585,11065,1155764,92766,7302,5506
42,Wed Apr 28 13:58:31 GMT+08:00 2021,1619589511,43,50,4273,24926,13051,5255,435599,108892,3495,3119
43,Wed Apr 28 13:58:32 GMT+08:00 2021,1619589512,38,57,15617,11863,11090,2705,372482,30634,6112,2835
44,Wed Apr 28 13:58:33 GMT+08:00 2021,1619589513,40,60,98874,157585,95503,59965,386453,208780,6829,17401
45,Wed Apr 28 13:58:34 GMT+08:00 2021,1619589514,40,56,14855,9761,6426,5280,772411,62302,4412,2974
46,Wed Apr 28 13:58:35 GMT+08:00 2021,1619589515,44,61,112873,29805,66767,37400,2246556,317552,27199,14280
47,Wed Apr 28 13:58:36 GMT+08:00 2021,1619589516,51,61,45949,13410,5648,14464,394626,77710,5159,2053
48,Wed Apr 28 13:58:37 GMT+08:00 2021,1619589517,51,61,20149,11744,8173,5376,1084551,63766,1830,1610
49,Wed Apr 28 13:58:38 GMT+08:00 2021,1619589518,43,48,2829,4823,5270,1528,119907,30748,2377,503
50,Wed Apr 28 13:58:39 GMT+08:00 2021,1619589519,47,51,2835,17931,5737,5391,555517,31137,3853,2066
