0,Wed Apr 28 13:54:47 GMT+08:00 2021,1619589287,48,38,69883,18985,77612,38619,824741,440980,62521,36081
1,Wed Apr 28 13:54:48 GMT+08:00 2021,1619589288,48,40,74002,20364,24111,19202,1239152,626091,18043,23471
2,Wed Apr 28 13:54:49 GMT+08:00 2021,1619589289,61,41,5298,13274,16252,14593,39115,13578,5473,10268
3,Wed Apr 28 13:54:50 GMT+08:00 2021,1619589290,57,27,29776,22908,29687,26690,413448,103702,10063,9440
4,Wed Apr 28 13:54:51 GMT+08:00 2021,1619589291,60,30,5367,6247,6016,4295,786229,44176,2028,1402
5,Wed Apr 28 13:54:52 GMT+08:00 2021,1619589292,64,29,7989,7801,8493,7394,1506206,130302,5562,5001
6,Wed Apr 28 13:54:53 GMT+08:00 2021,1619589293,50,29,13704,5003,5636,3457,101993,34410,4660,2830
7,Wed Apr 28 13:54:54 GMT+08:00 2021,1619589294,60,24,3288,7801,7008,24641,380374,24170,11221,3368
8,Wed Apr 28 13:54:55 GMT+08:00 2021,1619589295,69,30,18554,13466,10686,23305,376395,51385,11792,3268
9,Wed Apr 28 13:54:56 GMT+08:00 2021,1619589296,74,40,50978,18620,9931,24196,258375,252135,8847,15353
10,Wed Apr 28 13:54:57 GMT+08:00 2021,1619589297,74,43,137529,52900,28048,28186,823027,220460,4171,4362
11,Wed Apr 28 13:54:58 GMT+08:00 2021,1619589298,69,53,7809,8156,5232,12196,13797,10114,8585,2715
12,Wed Apr 28 13:54:59 GMT+08:00 2021,1619589299,63,54,11270,5154,6512,5582,464275,26749,1333,1075
13,Wed Apr 28 13:55:00 GMT+08:00 2021,1619589300,67,64,25198,33696,17391,16098,65873,62424,6391,19772
14,Wed Apr 28 13:55:01 GMT+08:00 2021,1619589301,57,54,13236,7767,3965,1905,386879,79601,1068,844
15,Wed Apr 28 13:55:02 GMT+08:00 2021,1619589302,43,51,38498,19982,32290,11499,72372,115284,20644,4036
16,Wed Apr 28 13:55:03 GMT+08:00 2021,1619589303,44,53,9990,20957,12995,12022,48539,35945,6391,4791
17,Wed Apr 28 13:55:04 GMT+08:00 2021,1619589304,35,43,13724,6621,3742,3783,67526,81968,2326,1371
18,Wed Apr 28 13:55:05 GMT+08:00 2021,1619589305,50,48,3962,3675,3015,2327,31296,10026,1513,656
19,Wed Apr 28 13:55:06 GMT+08:00 2021,1619589306,50,48,3962,3675,3015,2327,31296,10026,1513,656
20,Wed Apr 28 13:55:07 GMT+08:00 2021,1619589307,69,57,16414,6223,16453,13244,14555,8977,9074,11475
21,Wed Apr 28 13:55:08 GMT+08:00 2021,1619589308,84,66,13115,8390,3695,12264,24177,28122,11131,4065
22,Wed Apr 28 13:55:09 GMT+08:00 2021,1619589309,94,56,1992,11850,29813,20839,46804,26643,12422,8430
23,Wed Apr 28 13:55:10 GMT+08:00 2021,1619589310,84,43,30342,7773,30567,15019,150220,106809,12895,13616
24,Wed Apr 28 13:55:11 GMT+08:00 2021,1619589311,78,37,1569,7414,4854,4755,700637,20162,2427,2595
25,Wed Apr 28 13:55:12 GMT+08:00 2021,1619589312,67,34,15922,10199,4197,4745,179040,55624,1431,1312
26,Wed Apr 28 13:55:13 GMT+08:00 2021,1619589313,66,48,8336,11898,7971,12640,18733,7197,22534,6909
27,Wed Apr 28 13:55:14 GMT+08:00 2021,1619589314,74,54,11716,10126,9888,9749,41449,19018,9596,11753
